""	"PC9.DMSO1"	"PC9.DMSO2"	"PC9.DMSO3"	"PC9.osiacute1"	"PC9.osiacute2"	"PC9.osiacute3"	"PC9.osiDTP1"	"PC9.osiDTP2"	"PC9.osiDTP3"
"DNM1"	10.3900453866338	13.5767800133895	14.3460803445869	17.9388768268921	14.707189479292	14.8601989740408	26.3848288160863	27.3790063610401	22.3900638196595
"DNM1L"	155.22906585408	159.198809689468	155.952611577377	116.882384568727	117.836841820277	119.497723391104	94.1609382474614	109.616187542511	95.1280436256219
"DNM2"	206.255828084601	195.604779794563	189.899742485496	245.056034088872	237.816723702155	235.221529297377	253.684768219562	273.206184103885	241.676973026794
"DNM3"	0.174298920238877	0.307562145387092	0.360633544032642	1.31762544597851	0.475297381977936	0.723113815830268	1.86427695282193	2.58205541411435	2.53107553358645
"DNMBP"	73.9517158360041	79.591254787632	91.4647988912483	33.2319492073264	22.5105787759758	29.6501936673776	17.4319009163514	15.1533993398892	15.8449552700185
"DNMT1"	270.021461928703	253.884731124038	265.31841102789	120.790036147839	78.543521942186	122.651220762596	134.062140921881	142.553344091748	122.82792167266
"DNMT3A"	47.6332769764782	44.7763582336807	40.012095082965	50.3550169496335	48.287589667744	50.2586674881179	50.1291274051091	43.1565711599535	50.6413789998339
"DNMT3B"	10.5242889022459	12.1477892590552	10.0220468733027	9.81621872461431	8.34462286985841	11.2531914242321	13.8395785435053	12.8242642792709	11.6311686937714
"DNMT3L"	0.0280266664063702	0.172721986160699	0.0532595425079908	0.587877223559259	0.448552429109978	0.396730751052287	0.52610841525164	0.867316209567485	0.880862164143976
"DNPEP"	94.1824631559611	91.7997662120217	85.5580438211744	87.9834169769189	94.5098735442961	88.9518849403525	92.8658797002563	84.4432026893263	82.6397330430859
"DNPH1"	18.000899273571	20.0002334104339	15.4210591929678	14.8491272476419	12.9224434772045	15.393816071713	13.289364350772	12.3465974934005	10.9825377030213
"DNTT"	0	0	0	0	0.0213270957374536	0	0.0284613701343506	0.0245374136084306	0
"DNTTIP1"	41.9816838698044	46.9926338145859	49.3579158991046	37.7895329516628	35.208796739721	37.0482290964916	35.2639329215633	30.6014723602948	37.3534760871501
"DNTTIP2"	148.677731391754	146.365639242744	158.949166942715	94.1214506424744	81.3846964425625	98.8785885553481	125.031661097014	108.215094177351	115.184525664126
"DOC2A"	3.22296389687865	5.55355514200605	3.2712211828646	8.93947849537168	8.79948787844976	9.22599370930384	14.6105107481078	22.1510932391963	13.6533200975253
"DOC2B"	0.0668929767299717	0.0709366512396191	0.0978013426204706	0.0636428126709394	0.0891943334127367	0.304495949293456	0.0962901246298268	0.106443989702716	0.0214115485773675
"DOCK1"	30.2433328859328	34.7324077781857	36.7794902460474	37.9141932650508	32.0817465125195	38.516614172881	42.3865442277138	45.058880770363	44.4162674012863
"DOCK10"	22.4381479694816	12.299957035711	11.6362830199791	5.96764400270661	4.9203288134866	9.94415145952984	7.89278679777475	9.22165036527071	11.1853565397218
"DOCK11"	14.0215186207322	19.1492724407189	13.5606543813353	70.3272266197378	91.4823373231793	82.6770940881287	107.792654445061	98.9045522184751	108.502199422536
"DOCK2"	0.893423089399371	0.716247530660059	0.481383679850924	0.579162809646963	0.319114836298958	0.372234305246293	0.981147620163968	0.875241273868695	1.02650795847628
"DOCK3"	24.0482788785773	27.5181369709535	22.283125099105	85.1712402275376	99.0738188705479	81.0804974820147	93.3224892752756	101.807251462715	98.5953205840314
"DOCK4"	3.50203863391662	3.1084038896929	4.35187651199237	1.29988943022882	1.45380373762827	2.93658631882492	1.1683747286218	1.69657089133804	4.31563000166984
"DOCK5"	103.232988472218	119.582667083824	132.696043820465	113.343642524292	115.497712082834	98.721634345597	121.581491738664	104.266764293709	105.188847589516
"DOCK6"	45.2717769718903	54.4606390318789	45.7465505151263	68.0871815940478	76.9209401081663	74.9434480839937	66.2737269581716	73.7657342499153	60.4762226710251
"DOCK7"	44.0123627507657	47.1704569452664	48.6512825149222	29.0114375987658	21.7844048200636	27.2844065518885	25.2373003080981	26.4564736396342	24.6864412196653
"DOCK8"	6.19561747859941	9.51656451902212	5.25869988684499	82.1420853851662	104.424507503581	90.8373700710096	65.1509188932805	53.4218108933018	57.4302945355931
"DOCK9"	76.9133504401693	81.9254905281973	76.3574209358791	43.0442428222895	38.9229375344448	44.4206911097812	54.9122581182484	52.3024285858454	52.8939373340533
"DOHH"	11.7284315983041	12.1877703894669	12.920849671058	6.06020777363635	3.90461874038004	6.57759409816429	5.9585684524441	6.44676853689178	7.56952312733423
"DOK1"	9.80913387654544	8.45725982673164	7.99520984627893	8.01522144449185	9.36993648510563	9.34343430652954	9.49720453651882	9.47050033952817	9.95847085592949
"DOK2"	0	0	0.05379336030532	0	0.019289258306607	0	0	0.133163455221246	0
"DOK3"	13.7532779770753	13.9169620273191	12.544714376499	5.69476846304134	6.45143786801194	6.24309043292964	12.1296066584981	12.4000796608782	10.70795555003
"DOK4"	5.14303050861145	7.68451872243389	4.90253475045152	37.4975592430281	42.718603039153	40.147390530623	40.5025985556632	34.9562089625567	39.7364683118125
"DOK5"	0	0	0	0.0247301155726568	0	0	0	0	0
"DOK6"	0	0	0	0	0.0427225673062334	0.0488511380650824	0.0570356821483404	0.0735982177418961	0.0437043854267519
"DOK7"	6.56169765392535	8.18551106991927	5.35758429393074	2.2723408398208	2.57971195371307	3.35519702897476	12.2440006360309	13.7991293344559	11.1348584061552
"DOLK"	28.1440148201951	27.2196358416246	26.5780678474671	23.0035016421227	20.0667829917052	24.8753855109043	24.1023987517302	21.747831412093	21.8861895335541
"DOLPP1"	42.6133199467178	39.4446153852135	39.5583562366548	29.9485727628165	24.7894917308748	27.6157140336933	28.5449184809143	28.7693673983426	26.5866651022333
"DONSON"	18.5930361420367	19.1094536054674	20.9362731799293	7.78402058696397	5.46098522999684	7.09846704634474	11.8005608934438	13.3390296448923	13.2160750314703
"DOP1A"	14.8143241053875	12.1753222954902	11.1904928296168	9.57280384919603	12.5956448230146	13.551150965685	11.4128341262226	9.02940081723154	10.4032945647958
"DOP1B"	19.3841945910912	17.85256749932	16.958522425536	17.687127538776	7.89194724584953	14.8691885970283	18.5045521386453	14.2841237765256	12.4965222120899
"DOT1L"	52.1881819311019	58.3168058943554	69.6614049291816	49.0042541560935	51.5933823607197	49.5203713796439	51.7245596050875	47.4689781976401	50.6990110796265
"DPAGT1"	58.1164237432129	59.4540024146155	62.7430266142061	50.3588305320679	42.9126316329034	45.7456381274423	40.3090299103749	42.6635142649365	35.4744658772449
"DPCD"	11.2785271361611	11.6749712303945	11.7268515377794	11.9762661836161	10.5536055521738	11.516293509323	8.33953530009072	7.40940186725998	7.87983152709985
"DPEP1"	0.238871847362018	0	0	0.117818445266379	0	0.11140767768952	0	0.1463068270906	0.0138312766019076
"DPEP2"	0	0.0138770902964961	0.0123713950020277	0.473853291148007	0.172756449127231	0.311327330345913	0.0636450912379923	0.0118998311286507	0.210447328664232
"DPEP2NB"	0	0	0	0	0	0	0	0	0
"DPEP3"	0	0	0	0	0	0	0	0	0
"DPF1"	2.57657465743919	2.28690477050144	1.94647304471481	0.716832187327274	1.32310856656581	1.2031294742318	2.31545794406375	0.86360165420484	1.35399647674567
"DPF2"	61.6536192872333	59.7812018749127	59.6276014362775	72.3107429913452	63.6637044483104	69.6357992652222	63.4101306485646	67.6429672980838	60.7215757836469
"DPF3"	0.0167490814477676	0	0.0160378980213684	0	0	0	0.0358521206042908	0	0.0137262142099674
"DPH1"	37.4586435210794	38.5831612501455	33.4816647117443	86.9480852583424	96.6002285476963	86.335441275786	136.296668921723	157.210892619767	116.856024101846
"DPH2"	111.537793118614	86.9005324939281	98.1780505164304	44.5447413686422	45.7083009237242	46.7125060144626	61.6805259515808	54.8423570437679	55.354821102577
"DPH3"	25.5987054057066	25.1261056865984	27.4856629579796	12.3495304631812	13.00158949058	12.4799978953904	16.5817606751602	17.5959458054387	17.5459128896356
"DPH5"	46.8098180127732	44.2795823424763	46.0723711386973	35.5067126576409	39.6987322841494	39.9600209044744	24.033273016404	29.041458179525	25.3226891282204
"DPH6"	6.96810606245691	8.84008431453438	7.24195139227589	7.14689177905078	7.22339393240451	5.3296859895952	4.2566017857084	4.11998626758548	3.47752410882184
"DPH7"	33.4350211015747	32.1113591951668	30.9768931855673	25.6365530421393	21.1192067692211	23.784733673556	27.4389195303415	31.2682742000333	26.7975288413518
"DPM1"	46.0799465943286	47.5772499341603	45.2617997297358	35.524227821853	35.2630262675276	34.1134663219603	39.6093145440746	38.8691785806276	38.8574270542808
"DPM2"	48.1039596446762	43.9473511591062	42.0394072380664	44.473009957964	38.2111840970507	42.1019335508295	34.8356478110628	37.4787954777299	38.9524330577219
"DPM3"	5.72589053854427	6.0088813438603	4.58201461813743	8.90516008781919	9.68723323570489	8.39173770098633	7.57862291525399	8.62266058012046	8.91588367882592
"DPP10"	0.0770314570633977	0.0598158098426115	0.0739922758847251	0.127418545604491	0.0666609936663585	0.248636142376921	0.0812649994302748	0.048392802352739	0.0628075948576401
"DPP3"	85.7952142874439	78.7569215832528	75.6298824825198	93.3447117958503	89.499743554605	99.8019212321352	72.973745175483	71.1135967731561	59.4054807872628
"DPP4"	0.561677832172671	0.381840822058292	0.448717172615097	0.79477278474782	0.82590889110578	0.592831676924794	2.41558699366748	2.00745734106124	3.17328636577558
"DPP6"	0.129355115380228	0.0339048746900768	0.147884058860785	0.0679284391797975	0.0750393277389856	0.0465215140804531	0.124593018989279	0.234088604941685	0.147118093080438
"DPP7"	66.1502735584621	66.4453863543504	66.4461010859012	60.1587572293378	59.4320240224888	55.6327178240633	70.2186752864593	85.3499201934797	72.8541591802535
"DPP8"	35.0671439859382	34.7648869538477	36.4979611082076	37.257213192199	33.4333012460907	35.0240252488099	38.3358345763083	40.3819647092101	41.8555255615304
"DPP9"	89.2071158698283	80.3770255485167	84.1533873722213	43.4200808224424	45.6649290241755	43.8997189590306	39.7221057276177	34.9973454692181	37.1170575184008
"DPPA2"	0	0.0327830154020756	0	0.0746739839650382	0	0	0.113178034378436	0	0
"DPPA3"	0	0	0	0	0	0	0.0562753677755569	0	0
"DPPA4"	0.154985261976721	0.0458214557740587	0.0951329799157366	0.044341962169713	0.185793872104846	0.0214836408714037	0.062197200954713	0.193532340094515	0.0841658815525431
"DPPA5"	0	0	0	0	0	0	0	0.0473347605614359	0.0210088435990384
"DPRX"	0	0	0	0.0245211190725108	0.041751578121554	0.0484139142137951	0	0.0483405048294244	0.0214522423683752
"DPT"	0	0.0207325307921706	0	0.0988832368888782	0	0.0241707505089409	0.0562185769453541	0.0727244671813795	0.0431030644035672
"DPY19L1"	50.4531062047297	57.8684005834552	60.7070692901036	54.504550015219	58.4195792182108	51.0227521322237	43.0174026663818	41.4160882152058	35.2755305879427
"DPY19L2"	1.7273791101152	1.61908632005808	1.0449434913092	0.753419637699941	0.734318962565836	0.816264814118745	1.90434249535636	1.14627190482757	1.06202503928628
"DPY19L3"	16.1410369573872	14.81760929949	19.1930009005516	22.0660586086829	24.0310784978748	16.2250598649887	33.0374164117876	49.7639583705586	39.183259561536
"DPY19L4"	44.4462983748736	45.7707191357877	41.7546840349945	56.5021202934539	58.1081617138036	48.3798738257455	72.4185684732194	67.5586339594966	63.0851666979642
"DPY30"	43.4219721325701	47.3933645931668	42.3532899726956	35.5626907335384	39.0255914526933	35.0674487291859	30.8135955916124	32.107921289663	33.2317525132697
"DPYD"	9.83022071071232	9.03042024711677	9.47242986284027	13.5593456198089	12.0050414247829	11.1111900949575	16.108962818559	20.9830947920915	18.3040113890244
"DPYS"	0	0	0	0	0.043903592669292	0	0.0123476181817451	0	0.00946308370150515
"DPYSL2"	74.5875091509293	74.888789878363	74.6261648952472	33.5384566430215	33.0251571443712	32.1194203991626	45.6220029936145	37.9456555910863	42.3382558186335
"DPYSL3"	0.28556144355953	0.680447096830592	0.0209163727466804	0.102801216071899	0.498602245027266	0.340592774905992	0.664012434514079	0.871663398468871	1.80800600973461
"DPYSL4"	0.291324524208334	0.503635494403256	0.168136195888648	1.31637194843953	0.660503077953728	1.2231350066414	0.962262465558785	1.68711364080207	0.835632564176782
"DPYSL5"	0.0231971512691358	0.0367072074128076	0.0888494696942776	0	0	0.226993575542614	0.779620474412535	0.0213853531340661	0.0380926235015316
"DQX1"	1.91469724846499	1.04791160282114	0.639634964465615	4.43832445778716	0.740673890505128	0.715483710442436	0.614730788763635	3.89979086424315	1.18248306748843
"DR1"	69.8026366852428	67.1408943036546	69.7331649435065	48.5946463692441	42.443636129983	46.2931050421199	55.0496360648212	57.1938031247738	64.8983535844123
"DRAM1"	15.629328425823	19.0764458837558	17.9720346983416	24.3584168829424	25.8500574471437	21.7072057507461	48.8662140999649	51.3478310756485	50.2829962614076
"DRAM2"	32.2500070149103	34.7983366528696	30.1840385973949	44.4142002797965	48.1130409014432	42.3234068985297	50.2375463833552	46.3523296136833	42.2739442786833
"DRAP1"	109.935556454817	98.7998264263994	92.1763385519434	44.138115531902	42.1266583315345	48.8822249062234	54.6773984254224	54.1283835582624	55.0330332524306
"DRAXIN"	0.197864545125784	0.234578340842721	0.589714941138965	0.212851672763073	0.250502463422455	0.347265254840999	0.116687884465966	0.457937197113981	0.263293450114395
"DRC1"	0.109310446393586	0.0577866907013469	0.0349394436198495	0.149206619904198	0.150391624616336	0.169469666622756	0.164272299977574	0.36210388699613	0.260179353657516
"DRC3"	1.64237592868248	1.58759756133054	2.07339410411185	9.16705979406968	7.18296377170811	5.82314934830011	4.3862915957821	5.11048933689249	4.99988053249721
"DRC7"	0	0.0754132726694157	0.0196057356249418	0.719132156867285	0.386304171208537	0.537701942246571	0.904924024889582	0.240952425902684	0.551873423756191
"DRD1"	0	0	0	0	0	0	0	0	0
"DRD2"	0	0	0	0	0	0	0	0	0
"DRD3"	0	0	0	0	0	0	0	0	0
"DRD4"	0.474959274121546	0.117491051464053	0.118808365248704	0.426304632547928	0.0747058524528156	0.312092804841727	0.183171184969488	0.240162375885203	0.514985530214243
"DRD5"	0	0	0	0	0	0	0	0	0
"DRG1"	99.6599538816721	85.2718717360325	87.1122770235465	58.4508814100893	51.9430491453905	65.3227543742873	64.5653472555652	65.3142741507088	73.2312282819623
"DRG2"	48.9710835781585	47.8448187224475	46.7441057735936	44.387938010635	43.0102122598313	43.2314733383982	43.1466002313773	48.3419175493456	46.3402241523308
"DRGX"	0	0.115672906479303	0.141422135652496	0.0418927910195201	0.176515474819912	0.108725818284775	0.549312321581748	0.271602731214495	0.534544079256316
"DRICH1"	0.0764551970217886	0.0949037339993326	0.260941678913758	0.518694998712262	0.687325938270261	0.461724150379212	0.60762315433104	0.964365510909082	1.08435787954199
"DROSHA"	126.676307599478	133.543381012316	118.215226012151	100.59831606752	97.0812934498665	101.204247051172	123.544950392071	130.853804632924	111.799127579686
"DRP2"	0.828481771859047	1.02740580333471	0.401377544654899	0.165433926684355	0.201433938550599	0.519271728627016	0.59160428474679	0.762015576019099	0.329260380147111
"DSC1"	0.0484701044861014	0.125062164711231	0	0.0993151502216682	0.138516702890115	0.0979431105094892	0.522060992626391	0.468844940490852	0.324425199436266
"DSC2"	16.6042842328885	16.4569057775773	17.3941137266067	24.0579376518162	29.5290183341291	28.3148917715222	39.4050385461043	41.622968726458	38.7559168747484
"DSC3"	0	0	0.022530493217944	0	0.17462982625876	0	0	0.021615010210009	0
"DSCAM"	0	0	0	0	0	0	0	0	0
"DSCAML1"	0	0	0	0	0	0	0	0	0
"DSCC1"	20.8211083626469	17.6400363875564	21.0304678335225	2.87830327365638	1.4433068290389	3.59641835259434	7.5467580382913	6.37849165612618	7.48120952142022
"DSE"	41.5572819220074	48.2791658253457	44.2847194543035	39.6045144223607	41.4645133721753	38.9795635499364	43.6616246710684	37.1503378848497	44.7630505996841
"DSEL"	6.13653117131204	4.9910659765141	4.62014309814736	2.19977910408951	2.31329793783634	2.19641194182885	6.32738379099678	5.89236582799063	6.13745238278662
"DSG1"	0	0	0	0	0	0.0387425422756265	0	0	0.0502176852010345
"DSG2"	196.465960385693	189.370647794314	193.091964730305	225.141185145923	230.807985519577	223.01549962646	219.99429781805	212.951304856066	216.138796180415
"DSG3"	0.0798163944038765	0.0223122101023259	0	0	0.021436830199081	0	0.0284699121750243	0.0735513740733729	0
"DSG4"	0	0	0	0	0	0.051684391998898	0	0	0
"DSN1"	22.4207142671933	24.1576319238536	20.7429832766616	14.826530488042	12.0741701233551	15.1847414470086	21.8438740422198	26.4531256079733	23.8530548220395
"DSP"	136.78816938158	147.497686786666	163.159179831667	203.898256030422	175.71589747632	203.825625870123	264.265560922009	274.739950960854	259.310340612684
"DST"	93.3630746794262	136.051591115181	159.156025018785	184.185162705386	176.768854088924	159.475017138992	262.793660794337	225.903443802471	267.441176781357
"DSTN"	159.498975485256	172.418290928232	179.118186747949	228.692655948262	249.615322167183	229.50891516314	280.250582940425	269.956777950955	258.807190659663
"DSTYK"	18.4425069730144	20.5377352280164	20.7741163399422	25.093533063883	23.7669348021038	23.537178818008	27.2223352110081	22.3594712787894	28.8929691401829
"DTD1"	57.9875193096485	48.2745411137425	51.3872861875541	30.1884746950537	26.8901713867553	28.9125947004346	21.9673361472456	20.6451701468795	20.7818456366338
"DTD2"	9.49472156217108	7.56340882040704	8.22675401237967	4.280552674517	6.39713727460387	5.56287445679412	13.0026556417916	11.6087726126507	14.6399854459275
"DTHD1"	0	0	0	0	0	0	0	0	0
"DTL"	52.1716046067812	41.240750611836	43.0604797920845	7.02199772888964	2.28968412826947	8.63487189054715	22.3486854764398	26.9087742619306	21.8523588441868
"DTNA"	1.68371352758051	1.63250509786446	1.45318672471153	1.44867606165116	1.67752918738677	0.849441857744795	3.3677974996107	4.1751714318664	5.67567574524707
"DTNB"	17.5548570477957	17.5367211585861	15.6749881176102	15.2382105487586	15.6245835621846	17.6209521927111	25.6592299448304	25.874247462453	28.5279653105059
"DTNBP1"	8.9467587508109	8.75672881978373	7.43571883014751	8.32710556206336	5.84856050774307	6.74152430145966	9.53741294823753	9.26759441102471	9.99959147372536
"DTWD1"	9.5878847871395	12.1277176630131	13.1729240493286	11.8058098747657	11.3187193257408	9.32156953527378	9.71197962608903	10.3614163528198	10.5092863502314
"DTWD2"	5.95873380071532	5.3323542783962	5.68465783230162	3.57024187627304	3.26143868426021	3.31447634562606	4.2015977452187	4.87416924632354	4.39157962773865
"DTX1"	1.15564806598984	1.08503293119107	0.590624777690636	2.08235345717268	1.32449499491487	2.21321569858985	0.749004863761506	1.34276234175669	0.964325120367567
"DTX2"	23.3773930350853	23.9065733886781	26.5790060581219	51.6478608926252	45.574375673351	46.0124707101474	38.5653224117966	42.1365732877047	39.1197735658669
"DTX3"	0.650048696730829	0.439677968469785	0.331711841103527	1.02378806635887	0.436604775345561	0.956289451771229	0.870746041284558	0.865114102168235	1.86356623873504
"DTX3L"	25.1310520248691	22.1723745673077	22.0187682636571	54.4107770265229	57.821483947609	60.4504583549145	61.2969889020476	59.5961551056713	81.1512961013412
"DTX4"	86.6600169787052	106.761891521358	92.3712255624681	160.83739743793	160.961153125052	159.249408740975	183.122101814949	198.64144237268	201.437890567687
"DTYMK"	115.371666866393	97.5382293710374	98.2639429142886	41.6448652267418	30.8627031197336	42.2678788274923	48.8120244643172	48.1854287450079	43.4045243785372
"DUOX1"	0.829751399020181	0.629926333197795	0.170518623916665	0.794309740076462	1.23572181327337	1.90777655885317	1.80989901510661	1.80777231035916	0.932153338956703
"DUOX2"	0.045448066173276	0.0244424778873599	0	0.0217537676773527	0.11594722252032	0.127660522681279	0.178547380775014	0.240212076377405	0.533288165706478
"DUOXA1"	0.0431084369746297	0.0204317451345256	0	0	0.359303746886235	0.115171258892904	0.137219408022253	0.210957699913566	0.739819910866451
"DUOXA2"	0	0.0190182724550224	0	0.0226781999622043	0	0.0443542289975822	0	0	0.021412648541967
"DUPD1"	0	0	0	0	0.0211797973707249	0	0	0.0245156763879459	0.021760276992188
"DUS1L"	95.7173050935587	85.3705960984994	86.1720402794995	49.7353137281665	47.7812481122727	52.0912531619154	62.978835422472	57.2155372640268	52.0798148038471
"DUS2"	18.2761655510908	16.2332117538009	14.9372116373778	13.8610758619126	12.1951519626	13.7070911298906	11.4442460036844	11.7773121318626	10.2397801196539
"DUS3L"	46.0737066043825	36.012187601327	34.6114676495638	20.8366103299821	19.8797297444171	22.251846402921	22.6343680418939	20.6163146051066	26.4382841584373
"DUS4L"	16.668734880513	18.0668741086742	20.4204221114922	10.2110608327223	10.8613778368875	8.11023267277566	9.52350666865485	10.0429590467641	10.1164327975304
"DUSP1"	21.3285258387573	8.39565994089752	7.3990650642988	23.3620043799484	18.5140454602199	59.1711808665854	102.268152487044	146.669227681828	295.059560085235
"DUSP10"	3.92486271371635	3.21733054705798	4.85030855890353	22.9840934621667	20.4350420056535	22.9196739801186	30.1850828042916	28.5847097494611	32.5566483369471
"DUSP11"	21.4466308142346	22.3759948172388	23.1310494740416	26.3503534773409	24.5357441146499	25.5467012105952	22.5736174540543	22.4728205670819	25.6915881347407
"DUSP12"	27.1328810746164	24.5616872485331	26.0892119915188	13.0258172170911	15.4874180381269	14.1220324453142	17.7219244492377	17.1697133184065	15.5432392300111
"DUSP13"	0	0.0316169948495736	0	0.0608697317971343	0.0270660613585491	0.0814514394626729	0.411571195687116	0.395774556388852	0.231586770242832
"DUSP14"	24.3655857305902	28.1190447354974	26.1439226550676	23.2545471320489	25.0939537542019	23.9114076605345	33.7051274856095	29.4972246160518	32.0382493573676
"DUSP15"	0	0	0	0	0	0.015454140522788	0.326897780501728	0.515425438523103	0.591676239226352
"DUSP16"	35.9242242262113	43.2490615437738	39.1639070943076	47.7420444958656	50.9183973257161	55.0689903066125	74.4685447370486	56.46814523564	61.9344808706041
"DUSP18"	6.97457547734865	8.3861519831566	7.20370113688817	13.4335920888606	14.0654320446977	14.2419784999434	9.13544992427388	8.74585298508324	7.39129518204149
"DUSP19"	2.74272580368169	2.83431537199375	4.25291701099116	4.6637204729541	5.21857737905227	5.67284542761002	2.89254919645508	4.97493555434645	3.26843253883244
"DUSP2"	11.2166988979175	9.55402811103138	9.6854808756408	1.22152570469317	1.11593132770194	1.01766683451454	4.19207464873697	3.35184120638624	3.82618509236971
"DUSP21"	0	0	0	0	0	0	0	0	0
"DUSP22"	8.45378083984435	7.53374226274847	7.39109509450689	10.9315481688957	9.42148035307724	9.71971077793466	9.10136172912853	10.4961961547921	10.906870910108
"DUSP23"	18.0673926094717	15.3437728112408	15.021728086458	14.192608500541	13.4036993298948	14.1520906149537	13.0863817670717	17.2365287386369	16.9820516631092
"DUSP26"	0	0	0	0	0	0	0	0	0
"DUSP27"	0	0	0	0.138353448961622	0.117823898543345	0.0985753301471635	0	0.049478760973645	0.0220022860962658
"DUSP28"	4.29134399718306	5.59908846286676	5.37222306979294	7.42783298785712	8.55089762320173	10.0262227804723	12.4741810881939	11.4946243833222	10.1991501420663
"DUSP3"	70.0579413501593	73.1266616433902	67.3797482204703	61.1343347098309	74.6212142803262	65.159156818759	112.037982164454	110.548186950974	106.429100582075
"DUSP4"	220.824839577004	217.66586700402	214.632134803171	19.7186963724873	20.1120357109125	66.610590225284	59.4760478375374	40.5759754371509	39.937903953947
"DUSP5"	53.7314738234668	54.0174456965366	65.3139752968421	8.76986970770464	10.3653264281305	40.6259124058945	29.2476955299382	25.3557553469972	51.3593697581985
"DUSP6"	37.1428279623796	43.3100243266477	51.1561473165137	0.518122112915418	0.305946523418239	1.30221677219364	1.70232787599302	1.09850239498611	2.36235027466674
"DUSP7"	43.688329413013	42.3842126040433	47.2830502955388	7.68789721936976	5.94914317095351	6.9902982522341	12.2288440229221	11.0676032525317	12.0134205021798
"DUSP8"	1.19960130954605	1.25006249061617	1.16690084546788	1.13972396367653	1.9218063274971	5.3998299665484	11.2840624723407	9.58813081549501	11.1706551611503
"DUSP9"	0.816034236131298	0.772255575592751	0.316988219618053	1.07715981193529	1.85389183925944	1.70644851168889	4.6236186819853	4.42322355345841	5.32555957585888
"DUT"	66.0002020279089	69.3298595316882	67.4528060860042	32.8801071019197	31.5283766627169	33.8767602463407	39.6227004578685	43.3946681024635	39.316416107659
"DUX4"	0.0129206730301216	0.0494079663835298	0.062886269596343	0.1901217258548	0.156272132015555	0.0790848833579774	0.151075481496306	0.0139833802085606	0.053259812086345
"DUXA"	0	0	0.0497965027926213	0.0243344150378893	0.020727828824884	0.0238817029037856	0.0276463348544162	0	0
"DVL1"	182.026124365645	171.369583647174	186.48171273908	100.434246589771	102.325443030102	94.9041813766854	92.9944852943069	98.5100271768632	101.424641107482
"DVL2"	38.8787946667818	43.0166314618966	37.231434415727	50.0641137576255	50.2707916918943	50.0743243768394	72.6770918073519	72.718010012915	65.5459878634522
"DVL3"	240.216801598894	233.66934806516	228.760388274153	244.991200725291	246.301015194819	234.410594168227	259.541769983087	272.569875947764	256.07442937772
"DXO"	15.5867845528114	17.8613957744393	15.4493871088287	24.4396313207226	25.0306284657581	24.2239018708211	24.9226134472616	27.3378367808344	25.6557234452545
"DYDC1"	0	0	0	0.0242807029773368	0	0	0	0	0
"DYDC2"	0	0.0393484437222702	0.0711819965155666	0.164222410714589	0.0799602945649966	0.114710575555686	0.106700486045389	0.18406068283694	0.489011380839303
"DYM"	30.441690840198	28.4063220061625	35.6512512157174	24.9230145358543	23.0588215910021	27.2627760448832	30.6768316465657	26.1710448770022	32.548720318653
"DYNAP"	0.233221229165695	0.248688669449294	0.0992847686899747	0.450542448303961	0.311252996186831	0.286344337358954	0.511266231018118	0.692292041031034	0.558591395864829
"DYNC1H1"	1758.40905746494	1948.14089172428	1811.4162892566	1544.98005491331	2198.54873127329	1934.0377391657	3028.45355955039	2897.87766814839	2941.12491651273
"DYNC1I1"	0.391033032706886	0.370410797810446	0.679355126367013	0.581779775628652	0.638334885315037	0.440644408584848	1.01694864974539	0.422251285847399	0.885005231274084
"DYNC1I2"	244.987074664872	229.134000261118	252.917456238793	312.950109656739	269.533569811742	290.875045803642	223.928971042887	237.299102989442	256.080181585832
"DYNC1LI1"	49.3494527812503	46.3780236984827	52.4699219050748	27.8269632601184	22.8308462886251	24.3576454674213	28.8605024708486	26.818699867932	29.8440837165238
"DYNC1LI2"	140.62804929042	165.049310359782	137.436682191715	167.470314533082	152.964951581271	143.723784112798	175.416683045802	186.846687608881	171.308373053822
"DYNC2H1"	7.58299277953931	15.3898269390961	12.8114010202352	24.7963336983151	28.5995524299597	34.2342298418159	26.5724211471735	33.3906061976511	20.9027789355999
"DYNC2LI1"	9.74000246407805	9.40409729063911	11.2102859034812	19.6199454288988	18.8998574158306	19.9782305692234	11.3261562606235	10.0112722505663	9.63371791851716
"DYNLL1"	189.740589750561	187.612344766693	183.327014931034	149.645971377023	137.525724689586	140.673306922523	134.312992019596	137.250650182861	127.504636365542
"DYNLL2"	224.16335515067	205.00306744063	206.687996278353	171.607754164258	175.195376544433	180.696020077221	295.930602144607	283.388464628624	266.908115257483
"DYNLRB1"	35.5556059152994	35.541956987562	32.9492932238446	60.8555310307784	57.662098324864	58.0904515666578	67.6930647431148	73.867499408795	69.0602740709568
"DYNLRB2"	0	0	0	0	0	0	0	0	0
"DYNLT1"	36.8185455919856	36.812389110412	36.1356515491088	31.6186857547573	29.7078621397582	33.9577315808644	30.302979459689	30.7997519609223	29.8262475485762
"DYNLT3"	0	0	0.0617783124864418	0	0.0536072597771763	0	0	0.0596363186637018	0.0526588225222928
"DYRK1A"	25.6724941161147	26.7700949740306	26.8620973275121	36.1836300030131	35.7293747483266	34.9001306789526	44.8590274765659	43.2678526037821	48.9374322603903
"DYRK1B"	2.52068060388756	2.26852005923211	2.53046284720449	1.82988660334409	1.21161066245913	1.32983550313264	2.54758727017406	1.60038020032826	1.73388070573469
